магазин японских презервативов,55.885548,37.602339
Аптека Мосфарм,55.83385379999999,37.9309029999999
Аптека,55.819717000000004,37.4947211
Аптека Мичурино,55.6870195,37.4655331
Самсон-Фарма,55.6385313,37.6664349
Здоров.ру,55.6116502,37.7203216
А5 аптека (№ 59),55.8752277,37.535309999999996
Аптека Вербена,55.8206725,37.660164200000104
Столичные аптеки,55.63543570000001,37.79561029999999
Аптека СТОЛИЧКИ,55.7382184,37.4723891
,55.639948600000004,37.3291019000001
Аптека,55.895301399999994,37.5734645
Аптека,55.8321425,37.5131851
Еаптека,55.7086061,37.6584067
Дежурная Аптека,55.883733299999996,37.5389574000001
"Аптека 36,6",55.824178599999996,37.4973734
Аптека,55.818174,37.713524
Аптека,55.809362,37.4542759
Аптека,55.70730699999999,37.6806340000001
"Аптека 36,6",55.792192099999994,37.6230356
"Аптека 36,6",55.847026,37.6663596
Аптека,55.70494,37.5796639
Ригла,55.685873,37.547901
Аптеки Столички,55.70306120000001,37.5705167
Пульс,55.707338,37.58251
"Аптека 36,6",55.69797679999999,37.5603846
Горздрав,55.7030006,37.5803352
Ригла,55.68633199999999,37.5417973
Аптека Горздрав,55.6894025,37.5463151
"Аптека 36,6",55.6831839,37.549442299999995
аптека,55.7087312,37.5790024
Самсон-Фарма,55.6517088,37.489069
ГБУЗ «ЦЛО ДЗМ». Аптеки столицы.,55.676824100000005,37.52755379999999
Гомеопатическая Аптека Ганнеман,55.690898,37.552049100000005
Адонисфарм,55.728825,37.611222999999995
Да Здоров!,55.669028000000004,37.5190921
Столичные аптеки,55.719887899999996,37.597604499999996
Наша аптека,55.725765,37.605636
Аптека Ригла,55.7183574,37.595414
Аптека Семейная,55.6927035,37.574464500000005
Дежурные аптеки,55.689166,37.5754717
Горздрав,55.690723,37.576006
Аптека,55.70587220000001,37.5815929
Ркм+3К Аптечный Пункт,55.692763600000006,37.5747968000001
Аптека,55.688763,37.5756730000001
НЕОФАРМ,55.688581000000006,37.5752271
Медбиолайн ООО,55.7101206,37.5991089
Аптека,55.710216,37.590753899999996
Медиофарм,55.709872999999995,37.5999707999999
Медбиолайн,55.7233505,37.6481563
Медбиолайн,55.76886700000001,37.573074
Медбиолайн,55.68569,37.562250899999995
"Аптека 36,6",55.7194897,37.597041
Монастырская Аптека,55.712886399999995,37.6158124999999
Медбиолайн,55.685418000000006,37.5793561
Здоров.ру,55.719367000000005,37.608798900000004
Аптека,55.71823810000001,37.608424400000004
Асна,55.716838,37.607665999999995
Здоров.ру,55.718249699999994,37.6076502
Астилфарм,55.720684899999995,37.6178941000001
"Аптека 36,6",55.724007799999995,37.6094659
Санита ООО,55.713003099999995,37.6074098
Здоров.ру,55.676122,37.5065211
Здоров.ру,55.6879843,37.57156320000001
Цветочная Аптека,55.715809,37.613110999999996
Аптека ИЛАН (Pharmacy ILAN),55.7194579,37.5727724999999
"Аптека 36,6",55.7275407,37.608932700000004
"Аптека 36,6",55.729345900000006,37.622556200000005
Ригла,55.730881000000004,37.6099730999999
Столичные аптеки,55.730977,37.59126
"Аптека 36,6",55.7242262,37.577268100000005
Аптека ИФК,55.684017000000004,37.5381159999999
Аптеки Планета Здоровья,55.8581468,37.48300820000001
Медицина для вас,55.645827000000004,37.7193649000001
Ригла,55.800830299999994,37.5030005
Столичные аптеки,55.795322999999996,37.495447999999996
Гранит,55.705071700000005,37.5690758000001
Аптеки столицы,55.633580200000004,37.676266299999995
Конка Аптечный Пункт,55.72113,37.4529279
Горздрав,55.61454499999999,37.743482
Столички,55.616946,37.756929
,55.625707999999996,37.7353849
,55.622549,37.745903999999996
Амирханова М.С. Аптека,55.62035770000001,37.7364153
"Фортуна, аптека",55.6198939,37.7525289
Ригла,55.61966999999999,37.752438
,55.618280000000006,37.755206
Вишенка,55.617853000000004,37.745128
Аптека Эконом,55.614618799999995,37.7469943
Экономъ,55.621185499999996,37.7217592
Доктор Н,55.62069,37.7256849
Аптека А5,55.6214605,37.737919500000004
Фарма аптека,55.62145160000001,37.7414868
Авиценна фарма,55.62335970000001,37.7422297000001
Столичные аптеки,55.6243803,37.7439975
Горздрав,55.628114100000005,37.740848
Флория,55.6283049,37.7412237999999
Аптеки столицы,55.610468000000004,37.709340999999995
Аптека А5,55.6141817,37.7061822000001
,55.616381000000004,37.706363
Ева Аптека,55.612339,37.702892999999996
Аптека Линия жизни,55.611793000000006,37.7152059
Горздрав,55.610828000000005,37.723997100000005
Горздрав,55.605951,37.7180941
Ригла,55.60498320000001,37.7125419
Трика,55.610453899999996,37.7351182
А5 аптека,55.6102981,37.7296166
Ригла,55.610032,37.7281159
Аптека Столички,55.61015079999999,37.747787
Аптека,55.61114179999999,37.7576858
А-Мега,55.622636,37.7265679
Будь Здоров!,55.625338799999994,37.7152059
А-Мега,55.625449200000006,37.7160133
Аптека,55.6257061,37.721830499999996
Элавто аптечный пункт,55.6251326,37.722294
Аптечный пункт Фелица,55.625026899999995,37.7266908
Ригла,55.6162003,37.730720500000004
03 Аптека,55.61649,37.730683899999995
Точка 140,55.6427291,37.6921799
Аптека,55.63987710000001,37.694345399999996
Мицар-Н Аптека,55.637236,37.6966889
Аптека Горздрав,55.597475,37.723255200000004
Оксидентал-Экспресс,55.596743999999994,37.7235171
Столичная аптека,55.602647,37.7407889999999
Аптека,55.601468999999994,37.714612
Фармадар,55.6052066,37.738275099999996
Доктор Столетов,55.604710399999995,37.7395304
Хорошая аптека,55.604326,37.7390499000001
Наша Аптека,55.6053928,37.743046
Планета здоровья,55.606345,37.741935999999995
Наша аптека,55.60468,37.7474990000001
Аптека А5,55.6051958,37.738128100000004
Аптека Alphega,55.662762,37.712933
Аптека Горздрав,55.6709926,37.74800020000001
Городская Аптека,55.66263299999999,37.7737439
Ригла,55.654677899999996,37.7633535
"36,6",55.649119999999996,37.74480820000001
Аптека Alphega,55.647353700000004,37.7194999
Аптека,55.667547,37.630086
Аптека,55.675458,37.597221999999995
,55.692575,37.909003000000006
Наталия,55.6972012,37.8977204
Аптека,55.683657200000006,37.8653876
Аптека,55.6796,37.884940500000006
Ригла,55.658205,37.922802000000004
Аптека,55.736914899999995,37.687571999999996
Аптека,55.752264000000004,37.8167980000001
Аптека Диалог,55.752772,37.8193521000001
Таблетка,55.752019,37.8159274
Трика,55.752933,37.80526629999999
Аптека 24,55.75478100000001,37.797990000000006
Аптеки Столички,55.7532211,37.7991801000001
Самсон-Фарма,55.7503801,37.785769699999896
Трика,55.7422884,37.7861786
Аптека Ника,55.747781999999994,37.816153
Столичные аптеки,55.746598,37.823648
Аптека горздрав,55.752810399999994,37.783891
Трика,55.757033400000005,37.7750292000001
Дежурная аптека,55.762701,37.77799
Димфарм,55.7598443,37.7789177
Асна,55.750352,37.7788221000001
Горздрав,55.748076600000005,37.7667689
Планета здоровья,55.7353675,37.8300465
Асна,55.737668500000005,37.8211045
Аскорбинка Аптека,55.734764,37.827194
Аптека,55.734549300000005,37.8328013
Формула здоровья,55.734547,37.830994
Асна,55.723774,37.8288391
Аптека-Про,55.723000799999994,37.8238334
Столичные аптеки,55.722796900000006,37.803940999999995
"Томас, аптека",55.72272099999999,37.824132
,55.716131999999995,37.821767
Аптека,55.718331000000006,37.788419
Доктор Cтолетов,55.726172700000006,37.761792
Самсон-Фарма,55.7244873,37.7674391
Аптека,55.718132999999995,37.7840189999999
На Рязанском,55.717325,37.78844
Ваша аптека,55.7172027,37.7956102000001
Аптека ИФК,55.717946999999995,37.7933499000001
Мосаптека,55.716264,37.7933829999999
Дежурные Аптеки На Рязанском,55.715884700000004,37.7932396
,55.717115,37.791709000000004
Ваша аптека,55.708038,37.8088441
,55.710756,37.803841
Аптеки Столички,55.70848050000001,37.819371399999994
Аптека На Самаркандской,55.702146299999995,37.8230122
Столичные аптеки,55.702076,37.8142759
ВекФарм,55.722917200000005,37.8101111999999
Аптека Линия жизни,55.7168721,37.8127104
Леко,55.714850799999994,37.8088748
,55.7170455,37.859060299999996
Аптека,55.714364,37.8556639999999
"Аптека 36,6",55.7146158,37.8835661000001
Аптека,55.71638299999999,37.885405
Аптека Фортуна на Святоозёрской,55.713148700000005,37.885107500000004
"888, Сеть Аптек",55.711488,37.884183
Аптека,55.709164,37.8912849999999
Возрождение аптека,55.70363149999999,37.8754002000001
Аптека А5,55.716621999999994,37.887378999999996
Аптека Радуга,55.71464449999999,37.8837525
Аптека,54.97436999999999,39.0387033
Аптека,54.98210110000001,39.0398781
Аптека. Тетра ТК ООО,54.982460700000004,39.0390503
Старая аптека,54.9522215,39.0226973
,54.950019700000006,39.0215297
,54.94905279999999,39.02532479999999
Мособлфармация № 15/1,54.9477446,39.031483200000004
Аптека Столички,54.9461411,39.0298345
Тетра ТК ООО,54.945143200000004,39.0329028
Твой доктор,54.9447561,39.0323237
,54.97407929999999,39.0116895
Столички,54.966216700000004,39.0275708
Столички,54.95028620000001,39.028749600000005
Лента,54.966097999999995,39.0276539
ДА!,54.966712,39.0243399999999
Пятёрочка,54.9715407,39.037288399999994
Пятерочка,54.973932299999994,39.0383614
,54.982174,39.0398982
Магнит,54.9493033,39.017344200000004
Пятерочка Универсам,54.949643,39.017877899999995
Пятёрочка,54.946025799999994,39.0309129
Пятёрочка „24 часа“,54.9526789,39.018158899999996
Дикси,54.944643299999996,39.033574200000004
Пятерочка,54.9505267,39.0294296
Дикси,54.9503817,39.0288951
Мясницкий ряд,54.949547700000004,39.0290247
,54.950848,39.020184
Магнит,54.953316599999994,39.019555700000005
,54.9816735,39.042478499999994
Дикси,54.9816757,39.040236799999995
Пятерочка,54.982217299999995,39.0396062
,54.9828414,39.0386017000001
Мособлфармация Аптека,55.05,39.1166667
Аптека № 602,54.918443200000006,39.2566249
Мособлфармация Аптека,54.939802799999995,39.33742720000001
Социальные Аптеки № 291,54.942116399999996,39.338706099999996
Мособлфармация № 15/7,55.007045700000006,39.249493799999996
Пятерочка Головачево,54.9323929,39.134119399999996
Пятерочка,54.928992099999995,39.0909836000001
Трика,55.6767709,37.7613323
Трика,55.679546499999994,37.7391483
Трика,55.6832871,37.7504956
Трика,55.681445,37.764975899999996
Аптека Град,55.6759686,37.772496200000006
Столички,55.674335,37.7603659
Терракон М,55.673601600000005,37.7672085
Асна,55.67311,37.762003
Столичные аптеки,55.673353000000006,37.752206
Аптека,55.67298929999999,37.7469869
Силик,55.6373272,37.792807700000004
Столичная аптека,55.640133,37.769805
Столичные аптеки,55.630717000000004,37.79954
"Аптека 36,6 (галерея ИКЕА)",55.655542000000004,37.8443549
РОСАПТЕКА,55.66649739999999,37.8602925
Аптека Витрум,55.6698517,37.86972479999999
Витамин Аптечный Пункт,55.667463,37.8632106
,55.6673314,37.861926200000006
"Глиссада, Аптечный Пункт",55.6591495,37.8678181
Доктор Александров,55.658688899999994,37.8449625000001
Хорс,55.65150500000001,37.864742
Аптека Мособлфармация,55.6492506,37.860473799999994
Доктор Столетов,55.6481,37.8572
"Глиссада, Аптечный Пункт",55.646832499999995,37.857972100000005
Самсон-Фарма,55.6857824,37.8576641
Аптека ВекФарм,55.683677,37.855919
Ветклиника Денталвет-Близнецы,55.686939,37.8484141
Аптека Норма,55.6897137,37.854233799999996
Аптеки Столички,55.6893679,37.852521200000005
Живика,55.689567000000004,37.858253999999995
Горздрав,55.696661999999996,37.8528729
Аптека в Жулебино,55.6984406,37.8496505000001
Аптека Ника,55.698777799999995,37.848807
Аптека от Склада,55.685725500000004,37.8575836
Перекрёсток,55.723533999999994,37.610284
EUROSPAR,55.7204845,37.6102298000001
Магнолия,55.714395999999994,37.613217999999996
Мираторг,55.7144458,37.60822329999999
Магнит,55.71297729999999,37.6074098
Универсам Донской,55.721253000000004,37.605444
Перекресток Экспресс,55.7210699,37.6005672
Азбука Вкуса,55.718073,37.596306
Магнолия,55.709872999999995,37.5999707999999
Магнолия,55.706360700000005,37.5858698
Супермаркет Сити,55.7026711,37.5810922000001
Азбука Вкуса,55.718164,37.6219891000001
Азбука Вкуса,55.707995999999994,37.6219826
Перекрёсток,55.710199100000004,37.620858399999996
Перекрёсток,55.7148585,37.6217472
Перекрёсток,55.727784,37.6367761
Дикси,55.73005229999999,37.630615999999996
Билла,55.725865500000005,37.584242100000004
Азбука Вкуса,55.7243456,37.5774779
Азбука Вкуса,55.7072669,37.577991
Аптека Столички,55.778337,37.664169
Аптека Столички,55.61015079999999,37.747787
Аптека Столички,55.702844799999994,37.8478071
Аптека Столички,55.7602772,37.856274299999995
Аптека Столички,55.7432535,37.8612258000001
Аптека Столички,55.6542236,37.6488686
Аптека Столички,55.76777270000001,37.8474029
Аптеки Столички,55.74233929999999,37.6281684
Аптеки Столички,55.739814,37.662851
Аптека Столички,55.616951,37.757016
Горздрав,55.60925989999999,37.537508100000004
Яръ-Фарма,55.602835,37.529146000000004
Столичные Аптеки,55.6085022,37.513723999999996
Солнышко,55.603277899999995,37.5415614
Аптека Сердечко,55.602874,37.5426899
Столички,55.5998762,37.5406994
Горздрав,55.603883999999994,37.522513000000004
Да Здоров!,55.610263,37.536555
Аптека А5,55.6099942,37.5365843
Горздрав,55.618951,37.5109429
03 Аптека,55.6036375,37.554128600000006
Горздрав,55.604906299999996,37.5361071
Формула Здоровья Аптека,55.618249,37.510901000000004
Аптека,55.6021571,37.555053799999996
А-Тека,55.619707,37.508246
Аптека Столички,55.604029000000004,37.5394821
Фармимэкс,55.6050147,37.5296144
Фармимэкс,55.6036931,37.535641600000005
Квадрифолиум Аптека,55.622703,37.495625
Аптека Норма N1853,55.6215495,37.5045004999999
,55.6216542,37.4982894
Столичные Аптеки 7/206,55.629557999999996,37.4866019
АСНА,55.620005000000006,37.502201
Аптека А5,55.61875,37.487691
Аптека А5,55.626261,37.486375
Аптека Столички,55.6278567,37.512012799999994
Аптека Горздрав,55.629013,37.4858391
Ико-21 Век,55.631893999999996,37.486998
Мир лекарств,55.6334502,37.5216169
"Альянс, аптека",55.6322286,37.519433899999996
Асна,55.63332729999999,37.5213103999999
Аптеки Столички,55.6360294,37.52102360000001
Аптека Ника,55.636469999999996,37.5145841
Самсон-Фарма,55.644222,37.52338220000001
Лада Центр Плюс,55.633468500000006,37.5218002
Здоров.Ру,55.6415299,37.5241829
Столичные аптеки,55.633633999999994,37.5263359
Асна,55.641406200000006,37.5238698000001
Горздрав,55.6435625,37.5260149000001
Аптеки Столички,55.645591599999996,37.5330448
Доктор Столетов,55.641881700000006,37.5236027999999
Аптеки Столички,55.6415755,37.53225
Аптека,55.641144,37.5296069999999
Аптека «Лекамед»,55.646064,37.529765999999995
Планета здоровья,55.643633400000006,37.52526339999999
Бэлфарм Аптека,55.637459,37.533732
Аптека Норма,55.640403000000006,37.532777100000004
Столички,55.643651799999994,37.5244936
Аптека 36.6,55.6453997,37.5185999
Абикон Фарма,55.641404,37.5295051000001
Эдван-фарм,55.641273,37.533139
Горздрав,55.63792539999999,37.5408465
Аптека А5,55.643365599999996,37.5251105
"Кызыл-Май, Аптечный пункт",55.653183999999996,37.520478999999995
Аптека Сердце Города,55.6516382,37.517385
,55.654416000000005,37.524273
Старый лекарь,55.64091189999999,37.5023364
Сэсса Фарм,55.659499,37.527108899999995
Пос-Холдинг,55.655979,37.541478000000005
Аптека А5,55.655896,37.541656
Формула Здоровья,55.656161899999994,37.542078100000005
Дежурная Аптека,55.727895999999994,37.61153
Азбука Life,55.7352833,37.6127048999999
Аптека А5,55.730838,37.6316809
Эвалар,55.735721,37.5922069999999
Аптека Эвалар,55.731451,37.6368
Аптека Норма,55.728336,37.622528
Интернет-аптека Флория 03,55.752704,37.535131
Здоров.ру,55.6708361,37.555969399999995
ФарМакс,55.668873600000005,37.5523253
,55.6700378,37.5655932
"Анфарма, Аптека",55.671471999999994,37.553863
Статим,55.672213,37.5506359
Аптеки столицы,55.66940699999999,37.5516059
Асна,55.662659,37.5547979
Горздрав,55.667228,37.567104
Эвентус ООО,55.666792,37.552191
Дежурная аптека,55.680235499999995,37.564623700000006
Диасфарм,55.679124,37.5651209
"Практик-Трейд, аптека",55.679858900000006,37.5642845
Аптеки Столички,55.68323149999999,37.5675033
Аптека,55.686956200000004,37.5732369
Аптеки Столички,55.689012,37.571329999999996
Эвалар,55.687051000000004,37.571794
Здоров.ру,55.6879843,37.57156320000001
Аптека № 153 Академическая,55.62985989999999,37.6729892000001
Вэлли Плюс ООО,55.6877885,37.5733862
Аптека Семейная,55.6927035,37.574464500000005
"Вэлли Плюс, сеть аптек",55.840814,37.5484710000001
Аптеки Столички,55.841327799999995,37.550138200000006
аптека,55.7087312,37.5790024
"Аптека, ИП Колесникова П.А.",55.704518799999995,37.584688799999995
Аптека № 76,55.5991488,38.1117776
Планета здоровья,55.775838,37.582056099999996
Аптека А5,55.7477456,37.681653600000004
Горздрав,55.797222,37.717101
Горздрав,55.789247399999994,37.6780748
"Неболит, Аптека",55.795913,37.705335
Аптека,55.9705811,37.9061922
Здоров.ру,55.719367000000005,37.608798900000004
Аптека,55.71823810000001,37.608424400000004
Асна,55.716838,37.607665999999995
Здоров.ру,55.718249699999994,37.6076502
Астилфарм,55.720684899999995,37.6178941000001
Шаболовка,55.713533,37.6107059999999
Санита ООО,55.713003099999995,37.6074098
Здоров.ру,55.81225799999999,37.7993289999999
Здоров.ру,55.9231995,37.861786200000004
Сущевская № 31,55.78889399999999,37.6131078999999
НЕОФАРМ,55.7316444,37.611625599999996
Адонисфарм,55.728825,37.611222999999995
Планета здоровья,55.7406681,37.629858399999996
"Горздрав, аптека",55.731898,37.6358619
Аптека,55.73721,37.6308478999999
Ригла,55.734055000000005,37.633556
Солнышко,55.73184499999999,37.6357719
"Аптека 36,6",55.731348,37.635177
Флория,55.733924,37.633521
,55.74065039999999,37.6301144
Аскорбинка П,55.731508999999996,37.636195
Vek Zhivi Pharmacy,55.7369536,37.6320251
Самсон-Фарма,55.7577723,37.6228949
Ригла,55.75730279999999,37.6328655
ГОМЕОПАТИЧЕСКАЯ АПТЕКА,55.753470400000005,37.6384745
Аптека № 35 На Солянке,55.7535463,37.6382218
Центральная аптека ГУП Медицинский центр,55.75484599999999,37.6357370000001
Амистат аптека,55.75152270000001,37.6347404000001
Планета здоровья,55.7595493,37.645554499999996
ООО Здоровье,55.763317799999996,37.6428484
Доктор Столетов,55.759257700000006,37.6436553999999
Эвалар,55.7607583,37.6309874
Горздрав,55.759678,37.643363
Горздрав,55.761906999999994,37.6347089999999
Самсон-Фарма,55.7654105,37.630889700000004
Горздрав,55.75802589999999,37.6391216
Трика,55.7591671,37.6428398
Аптека,55.7653769,37.6307422
wer.ru,55.7861556,37.63529260000001
Витафарм,55.779438,37.633337
Столичные аптеки,55.788054,37.634315
Дежурная аптека,55.820640000000004,37.642062
Формула Здоровья,55.7839954,37.6357654
"Аптека 36,6",55.808316299999994,37.6379208000001
Аптека Норма,55.779501,37.633349
Горздрав,55.816106000000005,37.6396682
Аптека,55.784062,37.6354200000001
Флория,55.789116,37.627777
Трика,55.814223999999996,37.659944
Добрая Аптека,55.792885999999996,37.636269899999995
Аптека Алексеевская № 146,55.803991,37.637064
Liratrav.ru Интернет аптека товаров для здоровья,55.830470999999996,37.628331
Горздрав,55.8240086,37.6344609
Дежурная аптека,55.82103670000001,37.6224592
Зоовет Аптека,55.831723,37.6319645999999
ФармЭкспресс,55.824493000000004,37.655322999999996
Лекарственные Травы,55.830115,37.6191129
Красота И Здоровье Аптека,55.83078100000001,37.627764899999995
Московская аптека,55.825573600000006,37.6471352999999
Авиценна Фарма Свиблово,55.859056,37.659674
Флория,55.8535647,37.6487403
Горздрав,55.8514686,37.6460477000001
,55.85289100000001,37.656465999999995
Первая Помощь,55.854693000000005,37.6553309999999
Проким ПКФ,55.861711,37.644742
ГорФарма,55.8546569,37.655205200000005
Аптека Норма,55.85153270000001,37.6463182
"Зем Фарм, Аптека",55.85623100000001,37.6524859
Аптека Формула Здоровья,55.852298899999994,37.6457275
Сто процентов,55.837518,37.636489000000005
Солнышко,55.837615299999996,37.6362607999999
Волгофарм Аптека,55.85081429999999,37.6466064
Здоров.ру,55.8688449,37.6627860999999
Аптека,55.868081000000004,37.662840100000004
Эконом,55.8703262,37.663605
"Тэкс-Фарм, аптека",55.871429000000006,37.666425
Скиф,55.8688422,37.667339399999896
Век Живи,55.8689199,37.6648719
Аптеки Столички,55.863014899999996,37.6781602
Садко-3,55.8696517,37.6583069000001
Аптека Ника,55.870900799999994,37.6662398
Аптеки Столички,55.886548700000006,37.6624741000001
Живика,55.8869264,37.6611341
Аптека,55.8927192,37.668104299999996
Озерки,55.8869458,37.6623009
Аптека Солнышко,55.888126799999995,37.6629786999999
Здоров.ру,55.886524,37.660513
Горздрав,55.8862831,37.6579759
Дежурная аптека,55.8880747,37.6609622
Аптеки столицы,55.8880451,37.6657199
Желаем Здоровья Аптека,55.88967220000001,37.6608888000001
Перекрёсток,55.8881439,37.657659499999994
Билла,55.887523,37.678503000000006
АШАН,55.8877936,37.6772556
Билла,55.88661479999999,37.660474900000104
Алина,55.8778932,37.6457969000001
Дикси,55.886708999999996,37.672912100000005
Магнит,55.887867799999995,37.6728109000001
Перекрёсток,55.879349,37.63463
Билла,55.874720999999994,37.621081
Супермаркет Сити,55.8724989,37.6520535
ДА!,55.870987,37.6436729
Магнит,55.8765385,37.6510138
Пятёрочка,55.8776219,37.637016100000004
Катоп,55.870132999999996,37.6339561
минимаркет,55.8687157,37.638346399999996
Перекрёсток,55.86932320000001,37.637255700000004
АШАН,55.876173,37.6182411
АШАН,55.874493799999996,37.6712717
Магнолия,55.8721241,37.664547
Близнецы,55.87002629999999,37.6748751
Виктория,55.8758167,37.6652793000001
Билла,55.866315500000006,37.675806099999996
АШАН,55.86362220000001,37.673286299999994
Дикси,55.862044999999995,37.674626
Перекрёсток,55.8772142,37.6517984
Билла,55.856781999999995,37.6585634
АШАН,55.85123299999999,37.645897999999995
Магнолия,55.85229,37.637399
Магнолия,55.859438,37.644586
Виктория,55.855250899999994,37.6532179000001
Пятёрочка,55.8515699,37.6466221000001
Пятёрочка,55.8555964,37.6524997
Пятёрочка,55.8578541,37.6404477999999
Пятёрочка,55.8538561,37.66513
Дикси,55.852740299999994,37.6352415
Магнолия,55.8247608,37.6463312999999
Виктория,55.821661399999996,37.6603778
Перекрёсток Экспресс,55.837252,37.636463
НИКС,55.8119966,37.625544399999995
Магнолия,55.815506000000006,37.646938
Лента,55.824974,37.6341480999999
Билла,55.822232299999996,37.6231175
Магнолия,55.821011,37.628887
Пятёрочка,55.818974600000004,37.649863399999994
Билла,55.816203,37.662455
Азбука Вкуса,55.8097674,37.636472499999996
АВ Daily,55.8075866,37.6380381
Пятерочка,55.808485,37.6447849
АЛЫЕ ПАРУСА,55.8071505,37.6358812
Магнит,55.8165819,37.6494244
«Перекрёсток»,55.8155681,37.654042100000005
Магнолия,55.81426020000001,37.6583430000001
Перекресток,55.793164000000004,37.636472999999995
Перекрёсток,55.7962473,37.616948799999996
Магнолия,55.788197399999994,37.6352532
Перекрёсток,55.746264000000004,37.5654059
Перекрёсток,55.785674,37.6012711
Азбука Вкуса,55.785656,37.636049
Перекрёсток,55.83457489999999,37.657978
Перекрёсток,55.78049920000001,37.6348157
Магнолия,55.7659049,37.6352246
Магнолия,55.762226,37.636699
,55.765490299999996,37.6361153
,55.7623093,37.6274224
Дикси,55.7647723,37.6397182000001
Азбука вкуса Daily,55.759436300000004,37.6450174
Билла,55.7735249,37.656256299999995
Магнолия,55.758114299999995,37.6390431
Перекрёсток,55.7591841,37.6247754
Мираторг,55.7720726,37.647749299999994
Перекресток,55.757726899999994,37.6174880999999
Магнолия,55.768055000000004,37.6245719
Азбука Вкуса,55.74451020000001,37.613105700000006
Магнолия,55.777251,37.628352899999996
Азбука,55.7659177,37.6225284
Глобус Гурмэ,55.760608999999995,37.619815
АВ Daily,55.7406973,37.6299146
Магнолия,55.740654000000006,37.617141100000005
Дикси,55.737715,37.6314367
АШАН,55.74446700000001,37.6301389
Магнолия,55.7425611,37.634193700000004
Билла,55.7437611,37.6340987
Магнолия,55.734036399999994,37.6385647
Перекрёсток,55.735381200000006,37.6189293
Перекрёсток Экспресс,55.7329872,37.6396969
Дикси,55.73005229999999,37.630615999999996
Перекрёсток,55.723533999999994,37.610284
Магнолия,55.78969820000001,37.6126317000001
Азбука Вкуса,55.7354335,37.6127793000001
Перекрёсток,55.78060260000001,37.666542799999995
,55.7873409,37.6139920000001
Универсам Радуга,55.7881701,37.6129227
,55.7321585,37.6115677
Перекрёсток,55.68001170000001,37.57531229999999
Универсам Морозко,55.68544,37.568459999999995
Магнолия,55.832997399999996,37.5322527000001
Билла,55.82435529999999,37.5281623999999
Магнолия,55.689634999999996,37.5668450000001
Билла,55.68929,37.582569
Супермаркет Сити,55.6834064,37.5800203
Азбука Вкуса,55.684155000000004,37.5687
Дикси,55.842461300000004,37.5532029999999
Гурман,55.84073000000001,37.5486510000001
Виктория,55.6330454,37.5215384000001
Виктория,55.6696917,37.5529859000001
Перекрёсток,55.636229500000006,37.5211386
Перекрёсток,55.6560304,37.541281
Азбука Вкуса,55.679092000000004,37.559878999999995
Азбука Вкуса,55.6655691,37.5476083
Дикси,55.645296200000004,37.525426200000005
Перекрёсток,55.62892420000001,37.5175511
Дикси,55.622789000000004,37.506232000000004
Перекрёсток,55.6659556,37.5455317999999
Билла,55.65065229999999,37.5600343999999
Дикси,55.678340000000006,37.561001
Магнолия,55.672204,37.550668
Магнолия,55.667173999999996,37.5671514000001
Дикси,55.663724800000004,37.551710299999996
Дикси,55.667331999999995,37.577160799999994
АТАК,55.654416000000005,37.524273
Азбука Вкуса,55.6017687,37.4830082999999
Перекрёсток,55.645242,37.521213
EUROSPAR,55.644540299999996,37.5200526
Билла,55.6399772,37.5328823
Азбука вкуса,55.642696799999996,37.5247264
AB Daily,55.642697600000005,37.5247237
Eurospar,55.6448557,37.5196026
АШАН,55.64102679999999,37.5307546
Дикси,55.649366799999996,37.5287042
Билла,55.626454200000005,37.5202506000001
Магнит,55.639348,37.512806
Перекрёсток,55.644293999999995,37.494824
Авоська,55.63249820000001,37.5375718
Теплый Стан,55.61856289999999,37.501939
Перекрёсток,55.626217000000004,37.486101
Билла,55.62574,37.4839031
Азбука Вкуса,55.64599079999999,37.4859888
Перекрёсток,55.619831000000005,37.4880927
Пятерочка,55.646069999999995,37.4779033
Пятерочка,55.6235316,37.5069473
Магнит,55.63074079999999,37.5146357
Виктория,55.618435600000005,37.5070831
Дикси,55.631496,37.4786471
Перекрёсток,55.59538249999999,37.5416038
Перекрёсток,55.6100537,37.5362357
Перекрёсток,55.60682070000001,37.5363381
Перекрёсток,55.6003005,37.5390583999999
Перекрёсток,55.6120341,37.5377747
EUROSPAR,55.6102814,37.551525
Перекрёсток,55.606849,37.5127537999999
Дикси,55.604369999999996,37.53451810000001
супермаркет,55.60715450000001,37.5129211999999
Дикси,55.649400899999996,37.567159100000005
Битцевский Лес,55.6275068,37.535107399999994
Логоспринт,55.607575,37.577047
ВкусВилл,55.6402726,37.5327925
